carrier,delay,origin,count,destination
B6,-4.0,BOS,89.0,DTW
B6,-4.0,BOS,133.0,EWR
B6,-4.0,BOS,31.0,HOU
B6,-4.0,BOS,86.0,JAX
B6,-4.0,BOS,190.0,JFK
B6,-4.0,BOS,86.0,LAS
B6,-4.0,BOS,116.0,LAX
B6,-4.0,BOS,157.0,LGA
B6,-4.0,BOS,31.0,LGB
B6,-4.0,BOS,193.0,MCO
B6,-4.0,BOS,62.0,MSY
B6,-4.0,BOS,78.0,ORD
B6,-4.0,BOS,159.0,PHL
B6,-4.0,BOS,31.0,PHX
B6,-4.0,BOS,163.0,PIT
B6,-4.0,BOS,106.0,RIC
B6,-4.0,BOS,58.0,SAN
B6,-4.0,BOS,31.0,SAV
B6,-4.0,BOS,50.0,SEA
B6,-4.0,BOS,126.0,SFO
B6,-4.0,BOS,23.0,SJC
B6,-4.0,BOS,66.0,SJU
B6,-4.0,BOS,31.0,SLC
B6,-4.0,BOS,28.0,SYR
B6,-4.0,BOS,126.0,TPA
DL,-11.0,BOS,296.0,ATL
DL,-11.0,BOS,22.0,AUS
DL,-11.0,BOS,184.0,DTW
DL,-11.0,BOS,64.0,JFK
DL,-11.0,BOS,8.0,LAS
DL,-11.0,BOS,45.0,LAX
DL,-11.0,BOS,122.0,LGA
DL,-11.0,BOS,81.0,MCO
DL,-11.0,BOS,4.0,MIA
DL,-11.0,BOS,161.0,MSP
DL,-11.0,BOS,31.0,SEA
DL,-11.0,BOS,31.0,SFO
DL,-11.0,BOS,57.0,SLC
DL,-11.0,BOS,56.0,TPA
EV,-9.5,BOS,64.0,CLE
EV,-9.5,BOS,3.0,EWR
EV,-9.5,BOS,22.0,ORF
EV,-9.5,BOS,74.0,RIC
NK,-8.0,BOS,31.0,ATL
NK,-8.0,BOS,62.0,BWI
NK,-8.0,BOS,31.0,LAS
NK,-8.0,BOS,75.0,MCO
NK,-8.0,BOS,49.0,MSY
NK,-8.0,BOS,31.0,MYR
NK,-8.0,BOS,52.0,TPA
UA,-11.0,BOS,102.0,DEN
UA,-11.0,BOS,278.0,EWR
UA,-11.0,BOS,121.0,IAH
UA,-11.0,BOS,31.0,LAX
UA,-11.0,BOS,201.0,ORD
UA,-11.0,BOS,165.0,SFO
VX,-13.0,BOS,34.0,LAX
VX,-13.0,BOS,59.0,SFO
WN,-11.0,BOS,69.0,ATL
WN,-11.0,BOS,28.0,AUS
WN,-11.0,BOS,60.0,BNA
WN,-11.0,BOS,262.0,BWI
WN,-11.0,BOS,31.0,DAL
WN,-11.0,BOS,59.0,DEN
WN,-11.0,BOS,30.0,HOU
WN,-11.0,BOS,33.0,IND
WN,-11.0,BOS,32.0,MCI
WN,-11.0,BOS,4.0,MCO
WN,-11.0,BOS,102.0,MDW
WN,-11.0,BOS,29.0,MKE
YX,-7.0,BOS,22.0,BNA
YX,-7.0,BOS,1.0,BUF
YX,-7.0,BOS,7.0,EWR
YX,-7.0,BOS,58.0,IND
YX,-7.0,BOS,18.0,JAX
YX,-7.0,BOS,31.0,JFK
YX,-7.0,BOS,241.0,LGA
YX,-7.0,BOS,37.0,MKE
YX,-7.0,BOS,4.0,PHL
YX,-7.0,BOS,21.0,PIT
B6,3.0,BQN,36.0,JFK
B6,3.0,BQN,30.0,MCO
UA,-4.0,BQN,7.0,EWR
OO,-1.0,BRD,53.0,MSP
EV,-12.0,BRO,66.0,IAH
OO,-12.0,BRO,20.0,IAH
YV,-13.5,BRO,6.0,IAH
YX,258.0,BRO,1.0,IAH
AS,-12.0,BRW,31.0,ANC
AS,-12.0,BRW,31.0,FAI
OO,-12.5,BTM,58.0,SLC
9E,-9.0,BTR,20.0,ATL
DL,-15.0,BTR,45.0,ATL
EV,-9.0,BTR,67.0,ATL
EV,-9.0,BTR,62.0,CLT
EV,-9.0,BTR,54.0,IAH
OH,8.0,BTR,23.0,CLT
OO,-7.0,BTR,56.0,ATL
YV,-4.0,BTR,30.0,IAH
YX,-7.0,BTR,55.0,IAH
9E,-12.5,BTV,3.0,ATL
9E,-12.5,BTV,79.0,DTW
9E,-12.5,BTV,83.0,LGA
B6,-9.0,BTV,110.0,JFK
DL,-17.5,BTV,28.0,ATL
EV,13.0,BTV,53.0,EWR
EV,13.0,BTV,7.0,ORD
OH,-1.0,BTV,62.0,CLT
OH,-1.0,BTV,4.0,PHL
OO,1.0,BTV,36.0,ORD
UA,-9.0,BTV,30.0,EWR
UA,-9.0,BTV,30.0,ORD
YX,-4.0,BTV,2.0,ORD
YX,-4.0,BTV,56.0,PHL
9E,-11.0,BUF,64.0,BOS
9E,-11.0,BUF,8.0,DTW
9E,-11.0,BUF,131.0,JFK
9E,-11.0,BUF,92.0,LGA
AA,-9.0,BUF,82.0,CLT
B6,-8.5,BUF,105.0,BOS
B6,-8.5,BUF,157.0,JFK
B6,-8.5,BUF,20.0,LAX
B6,-8.5,BUF,31.0,MCO
DL,-12.0,BUF,117.0,ATL
DL,-12.0,BUF,26.0,DTW
DL,-12.0,BUF,2.0,MSP
EV,6.5,BUF,3.0,DTW
EV,6.5,BUF,77.0,EWR
EV,6.5,BUF,1.0,LGA
F9,6.5,BUF,31.0,MCO
F9,6.5,BUF,13.0,MIA
F9,6.5,BUF,18.0,TPA
MQ,1.5,BUF,31.0,ORD
OH,-14.0,BUF,3.0,CLT
OH,-14.0,BUF,27.0,PHL
OO,-5.0,BUF,45.0,DTW
OO,-5.0,BUF,138.0,ORD
UA,-15.0,BUF,27.0,EWR
UA,-15.0,BUF,30.0,ORD
WN,-6.0,BUF,147.0,BWI
WN,-6.0,BUF,31.0,LAS
WN,-6.0,BUF,77.0,MCO
WN,-6.0,BUF,68.0,MDW
WN,-6.0,BUF,31.0,PHX
WN,-6.0,BUF,65.0,TPA
YX,-4.5,BUF,2.0,BOS
YX,-4.5,BUF,3.0,DTW
YX,-4.5,BUF,33.0,LGA
YX,-4.5,BUF,9.0,MIA
YX,-4.5,BUF,8.0,ORD
YX,-4.5,BUF,62.0,PHL
AS,-10.0,BUR,62.0,PDX
AS,-10.0,BUR,93.0,SEA
B6,-3.5,BUR,31.0,JFK
OO,-10.0,BUR,62.0,DEN
OO,-10.0,BUR,12.0,LAS
OO,-10.0,BUR,125.0,SFO
OO,-10.0,BUR,62.0,SJC
OO,-10.0,BUR,84.0,SLC
UA,-10.0,BUR,41.0,SFO
WN,-5.0,BUR,31.0,DAL
WN,-5.0,BUR,59.0,DEN
WN,-5.0,BUR,277.0,LAS
WN,-5.0,BUR,353.0,OAK
WN,-5.0,BUR,31.0,PDX
WN,-5.0,BUR,175.0,PHX
WN,-5.0,BUR,134.0,SFO
WN,-5.0,BUR,258.0,SJC
WN,-5.0,BUR,53.0,SLC
WN,-5.0,BUR,224.0,SMF
YV,5.5,BUR,89.0,PHX
9E,-6.0,BWI,3.0,DTW
9E,-6.0,BWI,100.0,JFK
9E,-6.0,BWI,2.0,MSP
AA,-8.0,BWI,229.0,CLT
AA,-8.0,BWI,93.0,MIA
AA,-8.0,BWI,31.0,ORD
AA,-8.0,BWI,58.0,PHX
AS,-18.5,BWI,27.0,LAX
AS,-18.5,BWI,31.0,SAN
AS,-18.5,BWI,31.0,SEA
B6,0.0,BWI,157.0,BOS
B6,0.0,BWI,31.0,MCO
DL,-10.0,BWI,277.0,ATL
DL,-10.0,BWI,115.0,DTW
DL,-10.0,BWI,61.0,MSP
DL,-10.0,BWI,42.0,SLC
EV,6.0,BWI,58.0,EWR
EV,6.0,BWI,1.0,ORD
G4,12.0,BWI,1.0,AVL
MQ,-10.0,BWI,31.0,JFK
MQ,-10.0,BWI,81.0,ORD
NK,-11.0,BWI,62.0,ATL
NK,-11.0,BWI,62.0,BOS
NK,-11.0,BWI,31.0,DTW
NK,-11.0,BWI,31.0,IAH
NK,-11.0,BWI,31.0,LAS
NK,-11.0,BWI,31.0,LAX
NK,-11.0,BWI,62.0,MCO
NK,-11.0,BWI,45.0,MSY
NK,-11.0,BWI,31.0,ORD
NK,-11.0,BWI,31.0,SAN
NK,-11.0,BWI,31.0,SEA
NK,-11.0,BWI,31.0,TPA
OH,-6.0,BWI,4.0,CLT
UA,-18.0,BWI,59.0,DEN
UA,-18.0,BWI,59.0,IAH
UA,-18.0,BWI,7.0,LAX
UA,-18.0,BWI,102.0,ORD
UA,-18.0,BWI,36.0,SFO
VX,-18.0,BWI,31.0,SFO
WN,-7.0,BWI,31.0,ABQ
WN,-7.0,BWI,149.0,ALB
WN,-7.0,BWI,183.0,ATL
WN,-7.0,BWI,58.0,AUS
WN,-7.0,BWI,33.0,BHM
WN,-7.0,BWI,174.0,BNA
WN,-7.0,BWI,262.0,BOS
WN,-7.0,BWI,147.0,BUF
WN,-7.0,BWI,93.0,CLE
WN,-7.0,BWI,85.0,CLT
WN,-7.0,BWI,120.0,DAL
WN,-7.0,BWI,149.0,DEN
WN,-7.0,BWI,91.0,DTW
WN,-7.0,BWI,31.0,GRR
WN,-7.0,BWI,185.0,HFD
WN,-7.0,BWI,100.0,HOU
WN,-7.0,BWI,67.0,IND
WN,-7.0,BWI,124.0,ISP
WN,-7.0,BWI,86.0,JAX
WN,-7.0,BWI,128.0,LAS
WN,-7.0,BWI,88.0,LAX
WN,-7.0,BWI,59.0,MCI
WN,-7.0,BWI,295.0,MCO
WN,-7.0,BWI,197.0,MDW
WN,-7.0,BWI,29.0,MEM
WN,-7.0,BWI,163.0,MHT
WN,-7.0,BWI,61.0,MKE
WN,-7.0,BWI,53.0,MSP
WN,-7.0,BWI,69.0,MSY
WN,-7.0,BWI,32.0,OAK
WN,-7.0,BWI,32.0,OKC
WN,-7.0,BWI,140.0,ORF
WN,-7.0,BWI,70.0,PHX
WN,-7.0,BWI,95.0,PIT
WN,-7.0,BWI,192.0,PVD
WN,-7.0,BWI,93.0,PWM
WN,-7.0,BWI,93.0,ROC
WN,-7.0,BWI,62.0,SAN
WN,-7.0,BWI,57.0,SAT
WN,-7.0,BWI,80.0,SDF
WN,-7.0,BWI,7.0,SEA
WN,-7.0,BWI,31.0,SJC
WN,-7.0,BWI,60.0,SJU
WN,-7.0,BWI,29.0,SLC
WN,-7.0,BWI,27.0,SMF
WN,-7.0,BWI,215.0,TPA
YX,-10.0,BWI,60.0,EWR
YX,-10.0,BWI,62.0,PHL
DL,-16.0,BZN,9.0,ATL
DL,-16.0,BZN,4.0,LAX
DL,-16.0,BZN,60.0,MSP
DL,-16.0,BZN,2.0,SEA
DL,-16.0,BZN,31.0,SLC
G4,-12.0,BZN,9.0,IWA
G4,-12.0,BZN,9.0,LAS
MQ,-5.5,BZN,4.0,ORD
OO,-7.0,BZN,55.0,DEN
OO,-7.0,BZN,31.0,LAX
OO,-7.0,BZN,10.0,MSP
OO,-7.0,BZN,46.0,ORD
OO,-7.0,BZN,2.0,PDX
OO,-7.0,BZN,27.0,SEA
OO,-7.0,BZN,31.0,SFO
OO,-7.0,BZN,61.0,SLC
UA,-11.0,BZN,66.0,DEN
UA,-11.0,BZN,13.0,EWR
UA,-11.0,BZN,15.0,ORD
YV,-12.5,BZN,10.0,IAH
YX,-19.0,BZN,3.0,IAH
9E,13.5,CAE,7.0,ATL
9E,13.5,CAE,1.0,LGA
DL,-9.0,CAE,122.0,ATL
EV,-9.0,CAE,93.0,ATL
EV,-9.0,CAE,32.0,IAH
EV,-9.0,CAE,24.0,LGA
EV,-9.0,CAE,21.0,ORD
OH,-2.0,CAE,11.0,CLT
9E,-20.0,CAK,54.0,DTW
DL,-15.0,CAK,87.0,ATL
EV,-6.0,CAK,51.0,EWR
EV,-6.0,CAK,48.0,ORD
NK,-5.0,CAK,31.0,MCO
NK,-5.0,CAK,13.0,TPA
OH,-2.0,CAK,142.0,CLT
OH,-2.0,CAK,27.0,LGA
OH,-2.0,CAK,58.0,PHL
OO,-4.5,CAK,26.0,DTW
OO,-4.5,CAK,58.0,ORD
OO,-4.5,CDC,53.0,SLC
AS,-18.5,CDV,30.0,ANC
AS,-18.5,CDV,30.0,YAK
OO,6.0,CGI,26.0,ORD
OO,6.0,CGI,27.0,UIN
9E,-12.0,CHA,38.0,ATL
9E,-12.0,CHA,24.0,DTW
DL,-12.0,CHA,57.0,ATL
EV,0.0,CHA,1.0,ATL
EV,0.0,CHA,57.0,EWR
G4,-5.0,CHA,9.0,PIE
OH,3.0,CHA,135.0,CLT
OO,-6.0,CHA,161.0,ATL
OO,-6.0,CHA,20.0,DTW
OO,-6.0,CHA,28.0,ORD
9E,-6.0,CHO,3.0,ATL
9E,-6.0,CHO,24.0,LGA
DL,-13.0,CHO,22.0,ATL
MQ,12.0,CHO,52.0,LGA
OH,-2.0,CHO,169.0,CLT
OO,-2.0,CHO,101.0,ATL
OO,-2.0,CHO,61.0,ORD
OO,16.0,CIU,27.0,DTW
OO,16.0,CIU,31.0,MSP
9E,-14.5,CLE,27.0,DTW
9E,-14.5,CLE,19.0,HFD
9E,-14.5,CLE,92.0,JFK
9E,-14.5,CLE,4.0,LGA
9E,-14.5,CLE,27.0,MSP
AA,-9.0,CLE,57.0,CLT
AA,-9.0,CLE,57.0,PHL
B6,6.0,CLE,85.0,BOS
DL,-10.0,CLE,190.0,ATL
DL,-10.0,CLE,48.0,DTW
DL,-10.0,CLE,24.0,MSP
EV,-5.0,CLE,64.0,BOS
EV,-5.0,CLE,33.0,DTW
EV,-5.0,CLE,119.0,EWR
EV,-5.0,CLE,103.0,IAH
EV,-5.0,CLE,252.0,LGA
EV,-5.0,CLE,48.0,MKE
EV,-5.0,CLE,2.0,MSP
EV,-5.0,CLE,6.0,ORD
F9,-12.0,CLE,31.0,LAS
F9,-12.0,CLE,49.0,MCO
F9,-12.0,CLE,13.0,MIA
F9,-12.0,CLE,31.0,PHX
F9,-12.0,CLE,31.0,TPA
G4,7.0,CLE,9.0,AUS
G4,7.0,CLE,9.0,JAX
G4,7.0,CLE,8.0,PGD
G4,7.0,CLE,9.0,PIE
MQ,-7.0,CLE,31.0,JFK
MQ,-7.0,CLE,78.0,LGA
MQ,-7.0,CLE,58.0,MIA
MQ,-7.0,CLE,32.0,ORD
NK,-12.5,CLE,31.0,ATL
NK,-12.5,CLE,31.0,LAS
NK,-12.5,CLE,31.0,LAX
NK,-12.5,CLE,31.0,MCO
NK,-12.5,CLE,13.0,MSY
NK,-12.5,CLE,31.0,TPA
OH,-1.0,CLE,117.0,CLT
OO,-6.0,CLE,7.0,DEN
OO,-6.0,CLE,7.0,DTW
OO,-6.0,CLE,43.0,MSP
OO,-6.0,CLE,199.0,ORD
UA,-12.0,CLE,31.0,DEN
UA,-12.0,CLE,16.0,EWR
UA,-12.0,CLE,31.0,IAH
UA,-12.0,CLE,37.0,LAX
UA,-12.0,CLE,31.0,MCO
UA,-12.0,CLE,184.0,ORD
UA,-12.0,CLE,38.0,SFO
WN,-8.0,CLE,58.0,ATL
WN,-8.0,CLE,62.0,BNA
WN,-8.0,CLE,93.0,BWI
WN,-8.0,CLE,31.0,DEN
WN,-8.0,CLE,35.0,LAS
WN,-8.0,CLE,142.0,MDW
WN,-8.0,CLE,58.0,MKE
WN,-8.0,CLE,31.0,PHX
YV,-4.0,CLE,3.0,IAH
YX,-3.5,CLE,23.0,CLT
YX,-3.5,CLE,28.0,EWR
YX,-3.5,CLE,4.0,IAH
YX,-3.5,CLE,21.0,LGA
YX,-3.5,CLE,31.0,MIA
YX,-3.5,CLE,4.0,ORD
YX,-3.5,CLE,10.0,PHL
9E,-15.0,CLT,39.0,DTW
9E,-15.0,CLT,87.0,JFK
9E,-15.0,CLT,23.0,LGA
9E,-15.0,CLT,15.0,MSP
AA,-6.0,CLT,67.0,ALB
AA,-6.0,CLT,146.0,ATL
AA,-6.0,CLT,109.0,AUS
AA,-6.0,CLT,162.0,BNA
AA,-6.0,CLT,259.0,BOS
AA,-6.0,CLT,82.0,BUF
AA,-6.0,CLT,229.0,BWI
AA,-6.0,CLT,57.0,CLE
AA,-6.0,CLT,141.0,DEN
AA,-6.0,CLT,81.0,DTW
AA,-6.0,CLT,204.0,EWR
AA,-6.0,CLT,160.0,HFD
AA,-6.0,CLT,177.0,IAH
AA,-6.0,CLT,58.0,ILM
AA,-6.0,CLT,57.0,IND
AA,-6.0,CLT,156.0,JAX
AA,-6.0,CLT,169.0,JFK
AA,-6.0,CLT,144.0,LAS
AA,-6.0,CLT,186.0,LAX
AA,-6.0,CLT,296.0,LGA
AA,-6.0,CLT,86.0,MCI
AA,-6.0,CLT,268.0,MCO
AA,-6.0,CLT,62.0,MDT
AA,-6.0,CLT,85.0,MEM
AA,-6.0,CLT,249.0,MIA
AA,-6.0,CLT,117.0,MSP
AA,-6.0,CLT,118.0,MSY
AA,-6.0,CLT,31.0,OKC
AA,-6.0,CLT,279.0,ORD
AA,-6.0,CLT,132.0,ORF
AA,-6.0,CLT,37.0,PDX
AA,-6.0,CLT,271.0,PHL
AA,-6.0,CLT,255.0,PHX
AA,-6.0,CLT,174.0,PIT
AA,-6.0,CLT,46.0,PNS
AA,-6.0,CLT,128.0,PVD
AA,-6.0,CLT,62.0,PWM
AA,-6.0,CLT,45.0,RIC
AA,-6.0,CLT,89.0,SAN
AA,-6.0,CLT,111.0,SAT
AA,-6.0,CLT,80.0,SEA
AA,-6.0,CLT,156.0,SFO
AA,-6.0,CLT,76.0,SJU
AA,-6.0,CLT,56.0,SLC
AA,-6.0,CLT,38.0,SMF
AA,-6.0,CLT,4.0,STX
AA,-6.0,CLT,54.0,SYR
AA,-6.0,CLT,267.0,TPA
AA,-6.0,CLT,31.0,TUL
B6,-6.0,CLT,55.0,BOS
B6,-6.0,CLT,62.0,JFK
DL,-14.0,CLT,274.0,ATL
DL,-14.0,CLT,49.0,DTW
DL,-14.0,CLT,81.0,MSP
DL,-14.0,CLT,27.0,SLC
EV,-12.0,CLT,62.0,BTR
EV,-12.0,CLT,30.0,DKX
EV,-12.0,CLT,4.0,DTW
EV,-12.0,CLT,6.0,EWR
EV,-12.0,CLT,4.0,IAH
EV,-12.0,CLT,172.0,LGA
EV,-12.0,CLT,2.0,MSP
EV,-12.0,CLT,30.0,TYS
F9,-4.0,CLT,31.0,DEN
F9,-4.0,CLT,31.0,MCO
F9,-4.0,CLT,18.0,PHL
F9,-4.0,CLT,13.0,TTN
MQ,-12.0,CLT,1.0,ORF
MQ,-12.0,CLT,63.0,SGF
OH,0.0,CLT,58.0,AGS
OH,0.0,CLT,13.0,ALB
OH,0.0,CLT,68.0,ATL
OH,0.0,CLT,3.0,AUS
OH,0.0,CLT,148.0,AVL
OH,0.0,CLT,168.0,BHM
OH,0.0,CLT,36.0,BNA
OH,0.0,CLT,23.0,BTR
OH,0.0,CLT,62.0,BTV
OH,0.0,CLT,3.0,BUF
OH,0.0,CLT,4.0,BWI
OH,0.0,CLT,11.0,CAE
OH,0.0,CLT,142.0,CAK
OH,0.0,CLT,135.0,CHA
OH,0.0,CLT,169.0,CHO
OH,0.0,CLT,117.0,CLE
OH,0.0,CLT,116.0,DAB
OH,0.0,CLT,179.0,DAY
OH,0.0,CLT,178.0,DKX
OH,0.0,CLT,78.0,DSM
OH,0.0,CLT,99.0,DTW
OH,0.0,CLT,62.0,EVV
OH,0.0,CLT,21.0,EWR
OH,0.0,CLT,155.0,FAY
OH,0.0,CLT,62.0,FWA
OH,0.0,CLT,71.0,FYV
OH,0.0,CLT,124.0,GNV
OH,0.0,CLT,62.0,GRR
OH,0.0,CLT,201.0,GSP
OH,0.0,CLT,7.0,HFD
OH,0.0,CLT,113.0,HPN
OH,0.0,CLT,106.0,HSV
OH,0.0,CLT,206.0,ILM
OH,0.0,CLT,35.0,IND
OH,0.0,CLT,77.0,JAX
OH,0.0,CLT,135.0,LEX
OH,0.0,CLT,55.0,LGA
OH,0.0,CLT,82.0,LIT
OH,0.0,CLT,48.0,LYH
OH,0.0,CLT,27.0,MCI
OH,0.0,CLT,81.0,MDT
OH,0.0,CLT,87.0,MEM
OH,0.0,CLT,62.0,MGM
OH,0.0,CLT,82.0,MHT
OH,0.0,CLT,91.0,MKE
OH,0.0,CLT,69.0,MLB
OH,0.0,CLT,115.0,MOB
OH,0.0,CLT,62.0,MSN
OH,0.0,CLT,52.0,MSY
OH,0.0,CLT,208.0,MYR
OH,0.0,CLT,31.0,OKC
OH,0.0,CLT,62.0,OMA
OH,0.0,CLT,69.0,ORF
OH,0.0,CLT,62.0,PIA
OH,0.0,CLT,75.0,PIT
OH,0.0,CLT,23.0,PNS
OH,0.0,CLT,4.0,PVD
OH,0.0,CLT,219.0,RIC
OH,0.0,CLT,24.0,ROA
OH,0.0,CLT,86.0,ROC
OH,0.0,CLT,237.0,SAV
OH,0.0,CLT,187.0,SDF
OH,0.0,CLT,62.0,SHV
OH,0.0,CLT,31.0,SYR
OH,0.0,CLT,120.0,TLH
OH,0.0,CLT,62.0,TOL
OH,0.0,CLT,28.0,TUL
OH,0.0,CLT,178.0,TYS
OO,-10.0,CLT,31.0,DEN
OO,-10.0,CLT,41.0,ORD
UA,-20.0,CLT,7.0,DEN
UA,-20.0,CLT,23.0,EWR
UA,-20.0,CLT,41.0,ORD
WN,-7.5,CLT,31.0,BNA
WN,-7.5,CLT,85.0,BWI
WN,-7.5,CLT,31.0,DAL
WN,-7.5,CLT,31.0,HOU
WN,-7.5,CLT,58.0,MDW
YV,-12.0,CLT,82.0,IAH
YX,-4.0,CLT,35.0,ATL
YX,-4.0,CLT,34.0,BNA
YX,-4.0,CLT,24.0,CLE
YX,-4.0,CLT,2.0,DTW
YX,-4.0,CLT,127.0,EWR
YX,-4.0,CLT,99.0,EYW
YX,-4.0,CLT,13.0,FYV
YX,-4.0,CLT,4.0,HFD
YX,-4.0,CLT,63.0,IAH
YX,-4.0,CLT,140.0,IND
YX,-4.0,CLT,1.0,JAX
YX,-4.0,CLT,4.0,LGA
YX,-4.0,CLT,52.0,MKE
YX,-4.0,CLT,31.0,MSY
YX,-4.0,CLT,19.0,OMA
YX,-4.0,CLT,40.0,ORD
YX,-4.0,CLT,29.0,PNS
YX,-4.0,CLT,1.0,ROC
YX,-4.0,CLT,7.0,SDF
MQ,2.0,CMI,141.0,ORD
OO,-12.0,COD,61.0,SLC
DL,-15.0,COS,23.0,ATL
EV,-10.0,COS,10.0,IAH
EV,-10.0,COS,5.0,ORD
F9,-4.0,COS,31.0,LAS
F9,-4.0,COS,18.0,LAX
F9,-4.0,COS,31.0,MCO
F9,-4.0,COS,31.0,PHX
F9,-4.0,COS,13.0,SAN
F9,-4.0,COS,18.0,TPA
G4,-24.0,COS,9.0,LAS
OO,-9.0,COS,210.0,DEN
OO,-9.0,COS,47.0,IAH
OO,-9.0,COS,62.0,LAX
OO,-9.0,COS,146.0,ORD
OO,-9.0,COS,56.0,SLC
YX,-20.0,COS,28.0,IAH
MQ,-13.0,COU,59.0,ORD
OO,4.0,COU,31.0,DEN
OO,4.0,COU,30.0,ORD
G4,85.0,CPR,1.0,LAS
OO,-17.0,CPR,19.0,DEN
OO,-17.0,CPR,62.0,SLC
EV,-13.5,CRP,90.0,IAH
WN,-11.0,CRP,116.0,HOU
YV,-13.0,CRP,60.0,IAH
9E,-10.0,CSG,82.0,ATL
9E,-15.5,CWA,52.0,DTW
9E,-15.5,CWA,56.0,MSP
MQ,-11.5,CWA,83.0,ORD
OO,5.5,CWA,7.0,ORD
B6,-3.0,DAB,31.0,JFK
DL,-10.0,DAB,120.0,ATL
OH,-3.0,DAB,116.0,CLT
DL,-8.0,DAL,142.0,ATL
OO,-4.0,DAL,116.0,LGA
OO,-4.0,DAL,31.0,PDX
OO,-4.0,DAL,31.0,SEA
VX,-13.0,DAL,85.0,LAX
VX,-13.0,DAL,31.0,SEA
VX,-13.0,DAL,85.0,SFO
WN,-5.0,DAL,141.0,ABQ
WN,-5.0,DAL,117.0,AMA
WN,-5.0,DAL,149.0,ATL
WN,-5.0,DAL,295.0,AUS
WN,-5.0,DAL,63.0,BHM
WN,-5.0,DAL,120.0,BNA
WN,-5.0,DAL,31.0,BOS
WN,-5.0,DAL,31.0,BUR
WN,-5.0,DAL,120.0,BWI
WN,-5.0,DAL,31.0,CLT
WN,-5.0,DAL,211.0,DEN
WN,-5.0,DAL,31.0,DTW
WN,-5.0,DAL,117.0,ELP
WN,-5.0,DAL,560.0,HOU
WN,-5.0,DAL,37.0,IND
WN,-5.0,DAL,159.0,LAS
WN,-5.0,DAL,126.0,LAX
WN,-5.0,DAL,120.0,LGA
WN,-5.0,DAL,89.0,LIT
WN,-5.0,DAL,199.0,MCI
WN,-5.0,DAL,129.0,MCO
WN,-5.0,DAL,212.0,MDW
WN,-5.0,DAL,58.0,MEM
WN,-5.0,DAL,31.0,MKE
WN,-5.0,DAL,213.0,MSY
WN,-5.0,DAL,58.0,OAK
WN,-5.0,DAL,116.0,OKC
WN,-5.0,DAL,32.0,OMA
WN,-5.0,DAL,31.0,ONT
WN,-5.0,DAL,34.0,PDX
WN,-5.0,DAL,32.0,PHL
WN,-5.0,DAL,179.0,PHX
WN,-5.0,DAL,31.0,PIT
WN,-5.0,DAL,7.0,RNO
WN,-5.0,DAL,92.0,SAN
WN,-5.0,DAL,296.0,SAT
WN,-5.0,DAL,31.0,SEA
WN,-5.0,DAL,55.0,SFO
WN,-5.0,DAL,31.0,SJC
WN,-5.0,DAL,35.0,SLC
WN,-5.0,DAL,31.0,SMF
WN,-5.0,DAL,15.0,SNA
WN,-5.0,DAL,69.0,TPA
WN,-5.0,DAL,116.0,TUL
9E,-6.5,DAY,24.0,DTW
9E,-6.5,DAY,24.0,LGA
9E,-6.5,DAY,2.0,MSP
DL,-13.0,DAY,115.0,ATL
EV,4.0,DAY,59.0,EWR
EV,4.0,DAY,13.0,ORD
G4,9.0,DAY,9.0,PGD
G4,9.0,DAY,9.0,PIE
MQ,-2.0,DAY,22.0,LGA
MQ,-2.0,DAY,27.0,ORD
OH,-1.0,DAY,179.0,CLT
OH,-1.0,DAY,54.0,LGA
OH,-1.0,DAY,62.0,ORD
OH,-1.0,DAY,98.0,PHL
OO,-4.5,DAY,79.0,DTW
OO,-4.5,DAY,52.0,MSP
OO,-4.5,DAY,53.0,ORD
MQ,2.0,DBQ,89.0,ORD
AA,-6.0,DEN,141.0,CLT
AA,-6.0,DEN,87.0,LAX
AA,-6.0,DEN,69.0,MIA
AA,-6.0,DEN,128.0,ORD
AA,-6.0,DEN,45.0,PHL
AA,-6.0,DEN,149.0,PHX
AS,-5.0,DEN,123.0,SEA
B6,-3.0,DEN,58.0,BOS
B6,-3.0,DEN,31.0,JFK
DL,-13.0,DEN,187.0,ATL
DL,-13.0,DEN,89.0,DTW
DL,-13.0,DEN,79.0,JFK
DL,-13.0,DEN,47.0,LAX
DL,-13.0,DEN,58.0,LGA
DL,-13.0,DEN,142.0,MSP
DL,-13.0,DEN,31.0,SEA
DL,-13.0,DEN,123.0,SLC
F9,-6.0,DEN,33.0,ABQ
F9,-6.0,DEN,39.0,ATL
F9,-6.0,DEN,31.0,AUS
F9,-6.0,DEN,31.0,BNA
F9,-6.0,DEN,31.0,CLT
F9,-6.0,DEN,13.0,DSM
F9,-6.0,DEN,49.0,IAH
F9,-6.0,DEN,18.0,IND
F9,-6.0,DEN,118.0,LAS
F9,-6.0,DEN,62.0,LAX
F9,-6.0,DEN,31.0,MCI
F9,-6.0,DEN,57.0,MCO
F9,-6.0,DEN,18.0,MEM
F9,-6.0,DEN,31.0,MIA
F9,-6.0,DEN,18.0,MKE
F9,-6.0,DEN,13.0,MSN
F9,-6.0,DEN,61.0,MSP
F9,-6.0,DEN,31.0,MSY
F9,-6.0,DEN,31.0,OKC
F9,-6.0,DEN,18.0,OMA
F9,-6.0,DEN,31.0,ONT
F9,-6.0,DEN,62.0,ORD
F9,-6.0,DEN,31.0,PDX
F9,-6.0,DEN,31.0,PHL
